sub trial_no group_type block_type prime target mask1 mask2 congruency key_press key_error time_error RT
17 22 LeftLarger PercIExp Prime_9A Target_6A bdaMDkm JMAdHlF Congruent right error Normal 4107
17 23 LeftLarger PercIExp Prime_9N Target_4N IbHjmfA fbeAJgm Incongruent left correct Normal 3588
17 24 LeftLarger PercIExp Prime_6N Target_1A JcdeILF aDmefBL Incongruent left correct Normal 2553
17 25 LeftLarger PercIExp Prime_1A Target_6A HCcgaFj kbADhgH Incongruent right correct Normal 2999
17 26 LeftLarger PercIExp Prime_6N Target_4N MLmBiGk jBaDhmc Incongruent left correct Normal 3439
17 27 LeftLarger PercIExp Prime_6A Target_6A hMILJca CdGFBDk Congruent right error Normal 3779
17 28 LeftLarger PercIExp Prime_9A Target_6N BKLeEdF LaBCkJc Congruent left correct Normal 2655
17 29 LeftLarger PercIExp Prime_6A Target_6N gfmlDjF aEfDjgm Congruent left correct Normal 3543
17 30 LeftLarger PercIExp Prime_4A Target_9N eaHfmjJ jcbGadB Incongruent right correct Normal 2843
17 31 LeftLarger PercIExp Prime_4N Target_6A mbHEgJi mkchELI Incongruent right correct Normal 2870
17 32 LeftLarger PercIExp Prime_9A Target_4N lJIEfic lBAGaDL Incongruent left correct Normal 2778
17 33 LeftLarger PercIExp Prime_6A Target_4A BFaGflL gCAaEjb Incongruent left correct Late 5233
17 34 LeftLarger PercIExp Prime_9N Target_9A kiGdaJe lIgCmif Congruent right error Normal 2399
17 35 LeftLarger PercIExp Prime_6N Target_4A hfLFMcC CjkHcgB Incongruent left correct Normal 2734
17 36 LeftLarger PercIExp Prime_1N Target_9A IgjkmFJ hmEiJdl Incongruent right correct Normal 2289
17 37 LeftLarger PercIExp Prime_1A Target_1A EFAKaic fbdiJkD Congruent right correct Normal 4065
17 38 LeftLarger PercIExp Prime_4A Target_1A kKLmAEd kdBjibm Congruent right correct Normal 2747
17 39 LeftLarger PercIExp Prime_1A Target_9N dBJheiH Ddcfbgj Incongruent right correct Normal 2632
17 40 LeftLarger PercIExp Prime_6N Target_9N kLGaeDB dmfijLD Congruent left correct Normal 3103
17 41 LeftLarger PercIExp Prime_9N Target_6A cjeHMCi JGCgFcM Congruent left correct Normal 2577
17 42 LeftLarger PercIExp Prime_6A Target_1A IcMDaGF LhbKDcg Incongruent left correct Normal 2174
17 43 LeftLarger PercIExp Prime_6N Target_9A BijFgGk lJHBajL Congruent right error Normal 3440
17 44 LeftLarger PercIExp Prime_4A Target_6N bAdMLGe GcgKIlH Incongruent left error Normal 3201
17 45 LeftLarger PercIExp Prime_1N Target_9N iFgMdBD DchAgJk Incongruent right correct Normal 2863
17 46 LeftLarger PercIExp Prime_9A Target_9N FahfKkc FjeIhcg Congruent right error Normal 2746
17 47 LeftLarger PercIExp Prime_1N Target_1N dmJfFig JjCgIeE Congruent left error Normal 3075
17 48 LeftLarger PercIExp Prime_1A Target_4N gdjhClb BmLGeMc Congruent left error Normal 2534
17 49 LeftLarger PercIExp Prime_1N Target_4N hDJikBA KfIkciM Congruent right correct Normal 3348
17 50 LeftLarger PercIExp Prime_4A Target_9A FghfHDL cCEHJAM Incongruent right correct Normal 2361
17 51 LeftLarger PercIExp Prime_9N Target_6N FmCcMDj eldFBLM Congruent right error Normal 2466
17 52 LeftLarger PercIExp Prime_1A Target_4A gLhmkHi BDhLjHI Congruent left error Normal 3029
17 53 LeftLarger PercIExp Prime_9A Target_9A iLJcFbB FEKMBgG Congruent left correct Normal 3038
17 54 LeftLarger PercIExp Prime_6N Target_1N AlJjCkI JLDfMgK Incongruent right error Normal 2805
17 55 LeftLarger PercIExp Prime_9N Target_1A cmBeEJK LfeKMBg Incongruent left correct Late 6746
17 56 LeftLarger PercIExp Prime_6N Target_6A DdmKgaH facmkCE Congruent right error Late 5027
17 57 LeftLarger PercIExp Prime_4N Target_9A mChgLbB AaIidcm Incongruent right correct Normal 2813
17 58 LeftLarger PercIExp Prime_6A Target_9N JGjHcCb bBaJhje Congruent right error Normal 2551
17 59 LeftLarger PercIExp Prime_1N Target_1A FCfijBK fbkcLga Congruent left error Normal 2893
17 60 LeftLarger PercIExp Prime_4N Target_1N MiLHehl cdCkaJM Congruent left error Normal 2960
17 61 LeftLarger PercIExp Prime_6N Target_6N JGjBAKi kiegLJa Congruent right error Normal 2779
17 62 LeftLarger PercIExp Prime_4N Target_4A kHFJhiB aDbJCeL Congruent left error Normal 2459
17 63 LeftLarger PercIExp Prime_6A Target_1N cAFbDGj LDChEGH Incongruent left correct Normal 2941
17 64 LeftLarger PercIExp Prime_4A Target_1N AiKBhHg hebCBEL Congruent right correct Normal 2177
17 65 LeftLarger PercIExp Prime_4A Target_6A bBKEFDe BekLiKd Incongruent right correct Normal 2430
17 66 LeftLarger PercIExp Prime_4A Target_4N lFmdhgf JdCcGLE Congruent right correct Normal 3291
17 67 LeftLarger PercIExp Prime_1N Target_4A glLJEhB hemdBjk Congruent left error Normal 3084
17 68 LeftLarger PercIExp Prime_9N Target_1N LaiBDHj AacjIgi Incongruent left correct Normal 3614
17 69 LeftLarger PercIExp Prime_4N Target_4N aLDGAIl KghfLIE Congruent right correct Normal 3024
17 70 LeftLarger PercIExp Prime_1A Target_9A BJbICHg labkIdF Incongruent right correct Normal 3312
17 71 LeftLarger PercIExp Prime_1A Target_6N LfFmEBd baCDKhM Incongruent right correct Normal 2702
17 72 LeftLarger PercIExp Prime_9N Target_9N djAhcel cfmlFbe Congruent left correct Normal 3128
17 73 LeftLarger PercIExp Prime_6A Target_9A MkBHejL DghikHJ Congruent right error Normal 3284
17 74 LeftLarger PercIExp Prime_9N Target_4A IkCdlhL iakmhjM Incongruent right error Normal 2974
17 75 LeftLarger PercIExp Prime_4N Target_6N ibkAdMH cHiCKjD Incongruent right correct Normal 3502
17 76 LeftLarger PercIExp Prime_1N Target_6A IhkaHLM GlgCEJj Incongruent left error Normal 3384
17 77 LeftLarger PercIExp Prime_6A Target_4N mdbHFDB ekcHALl Incongruent left correct Normal 2235
17 78 LeftLarger PercIExp Prime_1A Target_1N lbGMEce HaCJlDB Congruent left error Normal 1869
17 79 LeftLarger PercIExp Prime_1N Target_6N iLlJFck mFeDCgj Incongruent right correct Normal 1925
17 80 LeftLarger PercIExp Prime_9A Target_4A lFGBjfa aMkbBcf Incongruent left correct Normal 2431
17 81 LeftLarger PercIExp Prime_6A Target_1A dIfADla hgiEHMd Incongruent left correct Normal 1564
17 82 LeftLarger PercIExp Prime_1A Target_4N mBLEcGg BCeDglj Congruent left error Normal 2215
17 83 LeftLarger PercIExp Prime_1A Target_1N HKkgJLi HcGImAh Congruent left error Normal 2259
17 84 LeftLarger PercIExp Prime_9N Target_1N jDbeiMK jDHcbML Incongruent left correct Normal 2421
17 85 LeftLarger PercIExp Prime_9A Target_9A aeMmdGK AFDMmEH Congruent right error Normal 1670
17 86 LeftLarger PercIExp Prime_4A Target_1A KgMHdGF KDFMfiG Congruent right correct Normal 2009
17 87 LeftLarger PercIExp Prime_1N Target_6A cIfJGDj CbIKclL Incongruent left error Normal 4945
17 88 LeftLarger PercIExp Prime_6N Target_6A adAbFIh ABKahGf Congruent right error Normal 2181
17 89 LeftLarger PercIExp Prime_1N Target_1N hgMcJeA BhCMFDd Congruent right correct Normal 3174
17 90 LeftLarger PercIExp Prime_4A Target_4A KiBJMeL cgeHfkK Congruent left error Normal 1767
17 91 LeftLarger PercIExp Prime_6N Target_1A HEfelih CGLjMIg Incongruent left correct Normal 1864
17 92 LeftLarger PercIExp Prime_9N Target_6A fjLKMmE MJiEmjF Congruent right error Normal 2158
17 93 LeftLarger PercIExp Prime_4N Target_1N fFHagEe eKDhdBj Congruent right correct Normal 1806
17 94 LeftLarger PercIExp Prime_6A Target_6A bIBMmJF IfiBbeJ Congruent left correct Normal 1845
17 95 LeftLarger PercIExp Prime_9N Target_4N jhdHDMB iHeEMBA Incongruent left correct Normal 2814
17 96 LeftLarger PercIExp Prime_9A Target_6N BCILjJm HDkmFbB Congruent left correct Normal 3255
17 97 LeftLarger PercIExp Prime_6N Target_4N kIMBmHL ILlDjgC Incongruent left correct Normal 1962
17 98 LeftLarger PercIExp Prime_6A Target_4N HcdChDe gbkfmHD Incongruent left correct Normal 2058
17 99 LeftLarger PercIExp Prime_4A Target_9N DjHbKcJ mbHLAJh Incongruent right correct Normal 1795
17 100 LeftLarger PercIExp Prime_9N Target_1A MlKEjBL CEIkLdK Incongruent left correct Normal 1672
17 101 LeftLarger PercIExp Prime_9N Target_9N MCijHkG gHklFML Congruent right error Normal 2095
17 102 LeftLarger PercIExp Prime_9A Target_9N iblFeaC bLIlFdk Congruent right error Normal 2061
17 103 LeftLarger PercIExp Prime_9A Target_6A HmabAfk ICHiflc Congruent right error Normal 1967
17 104 LeftLarger PercIExp Prime_4A Target_6A EmefaFJ McEKdGC Incongruent right correct Normal 3382
17 105 LeftLarger PercIExp Prime_4N Target_6A beJkMgi kIbBcKl Incongruent right correct Normal 3141
17 106 LeftLarger PercIExp Prime_1N Target_4N IblGfKH KDdFcBa Congruent left error Normal 2801
17 107 LeftLarger PercIExp Prime_6N Target_4A cIegLJH AbIFBkD Incongruent left correct Normal 2145
17 108 LeftLarger PercIExp Prime_4N Target_9A CLfhAKE hGBfgmK Incongruent right correct Normal 2330
17 109 LeftLarger PercIExp Prime_6A Target_9N bmCMhcJ EejMFGH Congruent right error Normal 2576
17 110 LeftLarger PercIExp Prime_1A Target_9A MHmhcBD kildDga Incongruent right correct Normal 2135
17 111 LeftLarger PercIExp Prime_4A Target_6N gAFHdjI aIBhKbL Incongruent right correct Normal 2277
17 112 LeftLarger PercIExp Prime_1A Target_9N iHGfCBI dBLgmKj Incongruent right correct Normal 2835
17 113 LeftLarger PercIExp Prime_4N Target_9N dJfKILB jalLKCh Incongruent right correct Normal 2516
17 114 LeftLarger PercIExp Prime_6A Target_9A JeBDGaK jIDEdGF Congruent right error Normal 4116
17 115 LeftLarger PercIExp Prime_9A Target_1N ielcbFI IkdJcHF Incongruent left correct Normal 1658
17 116 LeftLarger PercIExp Prime_6A Target_6N hBAiJej fDmAcGd Congruent right error Normal 2148
17 117 LeftLarger PercIExp Prime_9A Target_4N CMmgIdJ EkCHcBd Incongruent left correct Normal 2382
17 118 LeftLarger PercIExp Prime_6N Target_1N eKkGEcA iBcAMkD Incongruent left correct Normal 1433
17 119 LeftLarger PercIExp Prime_4A Target_1N mGahgfH DekFAhg Congruent left error Normal 2415
17 120 LeftLarger PercIExp Prime_4N Target_4N MIKcLeJ aJjEDbK Congruent left error Normal 2043
17 121 LeftLarger PercIExp Prime_9N Target_4A cfKGCia ekgcKHi Incongruent left correct Normal 1855
17 122 LeftLarger PercIExp Prime_4N Target_1A lBbKaDc iDBeGhm Congruent left error Normal 2317
17 123 LeftLarger PercIExp Prime_4N Target_6N FijhmHk bhgImJc Incongruent right correct Normal 2585
17 124 LeftLarger PercIExp Prime_4A Target_9A MkiKGBL jLeIDMf Incongruent right correct Normal 2786
17 125 LeftLarger PercIExp Prime_1A Target_6N clGEBMj GEeKmjb Incongruent right correct Normal 3811
17 126 LeftLarger PercIExp Prime_6A Target_4A JeBCabM kDGFJEh Incongruent left correct Normal 2885
17 127 LeftLarger PercIExp Prime_6N Target_6N mlHDjCF ebkECKG Congruent left correct Normal 2160
17 128 LeftLarger PercIExp Prime_1N Target_9N FDCmMHl CDEeIkF Incongruent left error Normal 2329
17 129 LeftLarger PercIExp Prime_6A Target_1N jFDLGJi GLdDmBK Incongruent left correct Normal 2930
17 130 LeftLarger PercIExp Prime_1N Target_9A HMcLdgk MhLEfcD Incongruent right correct Normal 1906
17 131 LeftLarger PercIExp Prime_6N Target_9N KaCgImh icmGKHk Congruent right error Late 5077
17 132 LeftLarger PercIExp Prime_9N Target_6N fFjaAhm bdELjIe Congruent left correct Normal 4407
17 133 LeftLarger PercIExp Prime_1A Target_1A IJmlFkg mDgJbfd Congruent left error Normal 4538
17 134 LeftLarger PercIExp Prime_1N Target_6N kGLaKJe ihFmcMA Incongruent left error Late 5496
17 135 LeftLarger PercIExp Prime_1N Target_1A hfMdiga IAgJFCM Congruent right correct Normal 2645
17 136 LeftLarger PercIExp Prime_4A Target_4N igJHmIC DjIefGL Congruent left error Normal 2468
17 137 LeftLarger PercIExp Prime_1A Target_6A fDdGLjJ iAcHBaj Incongruent right correct Normal 2828
17 138 LeftLarger PercIExp Prime_4N Target_4A jFBGKdm jFdJmlI Congruent left error Normal 2052
17 139 LeftLarger PercIExp Prime_1N Target_4A kbCAdlE KMEAhBg Congruent right correct Late 5871
17 140 LeftLarger PercIExp Prime_6N Target_9A jhmigFH EGlagCH Congruent right error Normal 1783
17 141 LeftLarger PercIExp Prime_9A Target_1A CdlaLMk HLifhEl Incongruent left correct Normal 1418
17 142 LeftLarger PercIExp Prime_1A Target_4A fJEAbFH AimDKGg Congruent left error Normal 1564
17 143 LeftLarger PercIExp Prime_9N Target_9A LhbFfad LHahldM Congruent right error Normal 1480
17 144 LeftLarger PercIExp Prime_9A Target_4A CMBeGji ieDbHlK Incongruent left correct Normal 1576
17 145 LeftLarger PercIExp Prime_9N Target_6A alBGICj hfHKlDj Congruent right error Normal 2193
17 146 LeftLarger PercIExp Prime_4N Target_4N jGHBLbE mKgliEh Congruent left error Normal 2344
17 147 LeftLarger PercIExp Prime_9A Target_9N HAfmEIl kJMIDlf Congruent right error Normal 2202
17 148 LeftLarger PercIExp Prime_9A Target_6N BidAhDJ JeFaBHh Congruent right error Normal 1941
17 149 LeftLarger PercIExp Prime_6A Target_9A HIJEFCd megkMaC Congruent right error Normal 2991
17 150 LeftLarger PercIExp Prime_4A Target_9A hiHdeCI gEhIcAJ Incongruent right correct Normal 2524
17 151 LeftLarger PercIExp Prime_6A Target_4N MKdkbDI DGgMbEl Incongruent left correct Normal 2211
17 152 LeftLarger PercIExp Prime_9A Target_1N FbjJDIa FBDjMdC Incongruent left correct Late 8204
17 153 LeftLarger PercIExp Prime_1A Target_9N jgFBekK CkHLafi Incongruent right correct Normal 2815
17 154 LeftLarger PercIExp Prime_9N Target_1N CGAkIfb dCMfKej Incongruent left correct Normal 2200
17 155 LeftLarger PercIExp Prime_1A Target_6A KICficj CDbfHAE Incongruent left error Normal 2375
17 156 LeftLarger PercIExp Prime_6A Target_9N IhCGDjA hmgcKCf Congruent left correct Normal 1621
17 157 LeftLarger PercIExp Prime_4A Target_4A LiFDkfI kImghCf Congruent left error Normal 2317
17 158 LeftLarger PercIExp Prime_6N Target_4N AEkLhBm AFMIlad Incongruent left correct Normal 1600
17 159 LeftLarger PercIExp Prime_1N Target_1N dmMDFgG LHiAGMB Congruent left error Normal 2797
17 160 LeftLarger PercIExp Prime_1N Target_6N EdKFmGj bcAfFgL Incongruent right correct Normal 1698
17 161 LeftLarger PercIExp Prime_4N Target_9N ABmLFkH ldELbaj Incongruent right correct Normal 2089
17 162 LeftLarger PercIExp Prime_9A Target_1A DagmEBl HiACDmK Incongruent left correct Normal 2079
17 163 LeftLarger PercIExp Prime_4N Target_1N bIjcmei JfhcbLI Congruent right correct Normal 1964
17 164 LeftLarger PercIExp Prime_1N Target_9A LHbmMJA lgmGcKA Incongruent right correct Normal 1958
17 165 LeftLarger PercIExp Prime_6A Target_1A jdmDCbJ JjKlECb Incongruent left correct Normal 1974
17 166 LeftLarger PercIExp Prime_9N Target_6N iCIfalb EmgICcj Congruent right error Normal 2716
17 167 LeftLarger PercIExp Prime_1A Target_1A ahDLlfG aJLkCDh Congruent right correct Normal 3399
17 168 LeftLarger PercIExp Prime_4A Target_1A mlJejMh jhBmKGg Congruent left error Normal 2621
17 169 LeftLarger PercIExp Prime_9A Target_9A DHdGiEf AJebfhd Congruent right error Normal 2576
17 170 LeftLarger PercIExp Prime_1N Target_4N MKlkACL FbALMJm Congruent right correct Normal 3918
17 171 LeftLarger PercIExp Prime_4N Target_4A jmkbfCM FBJhMGD Congruent left error Normal 1627
17 172 LeftLarger PercIExp Prime_1A Target_4N HgClkAM bMEgjkG Congruent left error Normal 1979
17 173 LeftLarger PercIExp Prime_6A Target_6N EKaHcmJ gilDKef Congruent right error Normal 2360
17 174 LeftLarger PercIExp Prime_4N Target_9A FhjLkDf gIGLBFl Incongruent right correct Normal 2709
17 175 LeftLarger PercIExp Prime_4A Target_9N LDlhGFK bJAhiIC Incongruent right correct Normal 3890
17 176 LeftLarger PercIExp Prime_1N Target_6A DmhBMGA DkMamKE Incongruent left error Normal 4352
17 177 LeftLarger PercIExp Prime_6A Target_6A eLmkHCg dbKFfAi Congruent right error Normal 2368
17 178 LeftLarger PercIExp Prime_6N Target_9A HbmJFdD DJkMfGA Congruent right error Normal 3272
17 179 LeftLarger PercIExp Prime_6N Target_1N fMglHcG AdbaGeh Incongruent left correct Normal 1512
17 180 LeftLarger PercIExp Prime_4A Target_6N FfdIjgE BlFkCMb Incongruent left error Normal 1755
17 181 LeftLarger PercIExp Prime_9N Target_4N hgabfle aHihALc Incongruent left correct Normal 1847
17 182 LeftLarger PercIExp Prime_4A Target_4N ifJKgHh FiKEBaD Congruent left error Normal 2363
17 183 LeftLarger PercIExp Prime_9N Target_9A IAcjLEe ChBajDI Congruent left correct Normal 3508
17 184 LeftLarger PercIExp Prime_9N Target_4A KEbHJaC GglLfjH Incongruent left correct Late 5792
17 185 LeftLarger PercIExp Prime_9N Target_9N HGefilm GIejlJB Congruent right error Normal 2748
17 186 LeftLarger PercIExp Prime_9A Target_4N hFKemBd cFKklIf Incongruent right error Normal 2911
17 187 LeftLarger PercIExp Prime_6A Target_4A imBGdcK DIGkKah Incongruent left correct Normal 1717
17 188 LeftLarger PercIExp Prime_1A Target_6N EhDckMG gfAJBme Incongruent right correct Normal 1228
17 189 LeftLarger PercIExp Prime_6N Target_4A gKMiDLd bdliDIj Incongruent right error Normal 2684
17 190 LeftLarger PercIExp Prime_1A Target_4A cEbFhiL eLMAmGD Congruent left error Normal 2094
17 191 LeftLarger PercIExp Prime_1N Target_4A lCbgABK fklGCJe Congruent right correct Normal 4040
17 192 LeftLarger PercIExp Prime_4A Target_1N EGHfekj mKCjAaJ Congruent right correct Normal 2094
17 193 LeftLarger PercIExp Prime_1A Target_9A HcECmBM amkjHLe Incongruent right correct Normal 1995
17 194 LeftLarger PercIExp Prime_9A Target_4A fIHDClE DHjFIeJ Incongruent left correct Normal 1872
17 195 LeftLarger PercIExp Prime_4A Target_6A flAKLIb jcfkElh Incongruent right correct Normal 3088
17 196 LeftLarger PercIExp Prime_1N Target_9N iMKAfFj GJMLfmC Incongruent right correct Normal 2080
17 197 LeftLarger PercIExp Prime_4N Target_6N JFfmhbG lkdMigJ Incongruent left error Normal 2425
17 198 LeftLarger PercIExp Prime_4N Target_1A cDIkFdi iHMGBjl Congruent left error Normal 2399
17 199 LeftLarger PercIExp Prime_6N Target_6A FHihJDf kBdLhga Congruent right error Normal 2392
17 200 LeftLarger PercIExp Prime_9N Target_1A FIDAbEC kFDfcCa Incongruent left correct Normal 2471
17 201 LeftLarger PercIExp Prime_6A Target_1N EIjLKiC KMJCHDd Incongruent left correct Normal 2714
17 202 LeftLarger PercIExp Prime_4N Target_6A lGECgAi lgdbJAK Incongruent right correct Normal 2566
17 203 LeftLarger PercIExp Prime_1N Target_1A jckJMfg MegkLKA Congruent right correct Normal 3195
17 204 LeftLarger PercIExp Prime_6N Target_1A ABhMiCc cdiGbBf Incongruent right error Normal 2648
17 205 LeftLarger PercIExp Prime_6N Target_6N FIDLbiG mhegbEM Congruent left correct Normal 2489
17 206 LeftLarger PercIExp Prime_1A Target_1N ikIdLem lHkmIGM Congruent right correct Normal 3349
17 207 LeftLarger PercIExp Prime_6N Target_9N deBMaED CglcfBA Congruent left correct Normal 2558
17 208 LeftLarger PercIExp Prime_9A Target_6A eLiCGJd iEfbldH Congruent right error Normal 3529
17 209 LeftLarger PercIExp Prime_1A Target_6N AEijBIG cibDGHg Incongruent right correct Normal 3355
17 210 LeftLarger PercIExp Prime_9A Target_6A JMcLbmd CHhMekc Congruent left correct Normal 2933
17 211 LeftLarger PercIExp Prime_9N Target_9N IgFGaAL HaLGDhK Congruent right error Normal 1505
17 212 LeftLarger PercIExp Prime_6A Target_4A elCdBFH blmMkeE Incongruent right error Normal 2354
17 213 LeftLarger PercIExp Prime_9N Target_9A BiHdAGJ glhmBdK Congruent left correct Normal 2395
17 214 LeftLarger PercIExp Prime_1N Target_1A IGljfca EiGcFbl Congruent left error Normal 2163
17 215 LeftLarger PercIExp Prime_9N Target_4A IAFkCHJ iHFmCKj Incongruent left correct Normal 3275
17 216 LeftLarger PercIExp Prime_9N Target_1A EHKhbMJ eaclGkm Incongruent left correct Normal 2592
17 217 LeftLarger PercIExp Prime_9N Target_6A MdcIekj hDMbAiE Congruent right error Normal 1489
17 218 LeftLarger PercIExp Prime_1N Target_4A elEmCIa bCHMigG Congruent left error Normal 1865
17 219 LeftLarger PercIExp Prime_6N Target_1N CgiIedB cdmFAHi Incongruent right error Normal 4545
17 220 LeftLarger PercIExp Prime_1N Target_6N LkaMEGi AJjcHDk Incongruent right correct Normal 1811
17 221 LeftLarger PercIExp Prime_4N Target_4A agBldGc MdALDlk Congruent left error Normal 2083
17 222 LeftLarger PercIExp Prime_4N Target_6N dEjaGJh jcLefIG Incongruent right correct Normal 4110
